home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,hour,day_of_week,is_weekend,is_fraud
us,USD,CAD,web,9994.89,410.21,111.2,False,False,0.282,unknown,34,0.69,0,0.068,0,0,0.0,19.0,Sunday,1,0
us,USD,GBP,web,213.64,213.64,4.6,False,False,0.071,standard,1018,0.934,0,0.087,0,0,0.0,5.0,Friday,0,0
us,USD,GBP,web,33.87,33.87,1.6,False,False,0.325,standard,263,0.522,0,0.223,0,0,0.0,3.0,Friday,0,0
us,USD,PHP,web,130.88,130.88,3.02,False,False,0.409,enhanced,367,0.939,0,0.176,0,0,0.1,4.0,Saturday,1,0
us,USD,CNY,mobile,94.48,94.48,2.38,True,False,0.354,standard,1018,0.784,0,0.087,0,0,0.0,19.0,Monday,0,0
us,USD,USD,mobile,376.33,376.33,6.49,False,False,0.268,standard,298,0.336,0,0.166,0,0,0.0,17.0,Sunday,1,0
uk,GBP,PHP,mobile,536.78,670.97,9.18,False,False,0.32,standard,4,0.892,0,0.407,0,1,0.0,22.0,Wednesday,0,0
us,USD,CNY,mobile,82.14,82.14,1.57,False,True,0.249,enhanced,367,0.939,0,0.176,0,0,0.0,-1.0,unknown,0,0
us,USD,NGN,mobile,62.75,62.75,1.41,False,False,0.488,enhanced,367,0.939,0,0.176,0,0,0.25,10.0,Monday,0,0
us,USD,CAD,mobile,334.88,334.88,6.26,False,False,0.539,standard,1018,0.934,0,0.087,0,0,0.0,3.0,Sunday,1,0
us,USD,NGN,mobile,258.35,258.35,4.23,False,False,0.346,standard,263,0.522,0,0.223,0,0,0.25,16.0,Wednesday,0,0
us,USD,EUR,mobile,187.59,187.59,3.72,False,False,0.412,enhanced,367,0.939,0,0.176,0,0,0.0,22.0,Sunday,1,0
uk,GBP,PHP,web,104.75,130.94,3.06,False,False,0.019,standard,4,0.892,0,0.407,0,0,0.0,2.0,Sunday,1,0
us,USD,PHP,mobile,77.24,77.24,2.19,False,False,0.071,standard,147,0.551,0,0.391,0,0,0.1,6.0,Sunday,1,0
ca,CAD,CAD,web,120.76,89.36,2.87,False,False,0.232,low,824,0.607,0,0.282,0,0,0.0,23.0,Wednesday,0,0
us,USD,PHP,mobile,85.85,85.85,2.05,False,False,0.207,enhanced,367,0.939,0,0.176,0,0,0.1,18.0,Saturday,1,0
us,USD,NGN,web,98.67,98.67,2.68,True,False,0.238,standard,147,0.401,0,0.391,0,0,0.25,10.0,Thursday,0,0
us,USD,CAD,web,79.79,79.79,2.21,False,False,0.116,standard,263,0.522,0,0.223,0,0,0.0,10.0,Tuesday,0,0
us,USD,NGN,mobile,422.16,422.16,6.86,False,False,0.153,standard,263,0.522,0,0.223,0,0,0.25,8.0,Wednesday,0,0
us,USD,MXN,web,99.25,99.25,2.77,False,False,0.309,standard,263,0.522,0,0.223,0,0,0.2,22.0,Thursday,0,0
ca,CAD,NGN,web,110.04,81.43,2.41,False,False,0.178,standard,947,0.625,0,0.268,0,0,0.0,22.0,Thursday,0,0
us,USD,INR,mobile,240.03,240.03,5.04,False,False,0.404,standard,298,0.336,0,0.166,0,0,0.0,14.0,Wednesday,0,0
us,USD,CAD,mobile,141.72,141.72,2.93,False,False,0.413,standard,263,0.522,0,0.223,0,0,0.0,0.0,Saturday,1,0
uk,GBP,USD,mobile,132.37,165.46,3.08,False,False,0.255,standard,718,0.953,0,0.169,0,0,0.0,11.0,Thursday,0,0
us,USD,EUR,mobile,71.46,71.46,2.01,False,False,0.407,standard,263,0.522,0,0.223,0,0,0.0,0.0,Monday,0,0
us,USD,MXN,web,169.63,169.63,3.96,False,False,0.316,standard,298,0.336,0,0.166,0,0,0.2,6.0,Saturday,1,0
ca,CAD,EUR,mobile,238.21,176.27,5.3,False,False,0.301,standard,947,0.625,0,0.268,0,0,0.0,8.0,Sunday,1,0
us,USD,NGN,mobile,347.21,347.21,7.31,False,False,0.562,enhanced,367,0.939,0,0.176,0,0,0.25,6.0,Tuesday,0,0
us,USD,NGN,web,260.84,260.84,4.92,False,False,0.962,enhanced,257,0.894,0,0.257,0,0,0.25,13.0,Tuesday,0,0
uk,GBP,NGN,mobile,183.55,229.44,4.47,False,True,0.587,standard,4,0.892,0,0.407,0,1,0.22,22.0,Monday,0,1
us,USD,PHP,web,216.13,410.21,111.2,True,False,0.358,unknown,367,0.69,0,0.176,0,0,0.1,5.0,Tuesday,0,0
ca,CAD,CAD,mobile,25.24,18.68,1.68,False,False,0.179,standard,947,0.625,0,0.268,0,0,0.0,18.0,Sunday,1,0
us,USD,PHP,mobile,70.97,70.97,2.13,False,False,0.147,standard,298,0.336,0,0.166,0,0,0.1,5.0,Saturday,1,0
us,USD,INR,web,162.26,162.26,3.79,False,False,0.4,standard,263,0.522,0,0.223,0,0,0.0,16.0,Thursday,0,0
us,USD,INR,mobile,350.66,350.66,5.96,False,False,0.18,standard,147,0.551,0,0.391,0,0,0.0,6.0,Monday,0,0
us,USD,NGN,mobile,118.17,118.17,2.84,False,False,0.251,standard,298,0.336,0,0.166,0,0,0.25,8.0,Wednesday,0,0
uk,GBP,INR,mobile,220.09,275.11,4.29,False,False,0.173,standard,4,0.892,0,0.407,0,0,0.0,9.0,Thursday,0,0
us,USD,GBP,atm,172.15,172.15,3.72,False,True,0.431,enhanced,367,0.939,0,0.176,0,0,0.0,3.0,Saturday,1,0
us,USD,CNY,mobile,605.35,605.35,10.37,False,False,0.184,standard,1016,0.944,0,0.247,0,0,0.0,12.0,Thursday,0,0
us,USD,NGN,web,138.89,138.89,2.45,False,False,0.129,standard,298,0.336,0,0.166,0,0,0.25,8.0,Thursday,0,0
us,USD,CNY,web,240.42,240.42,4.22,False,False,0.115,enhanced,367,0.939,0,0.176,0,0,0.0,15.0,Thursday,0,0
us,USD,INR,web,132.5,132.5,3.49,True,False,0.032,enhanced,257,0.744,0,0.257,0,0,0.0,4.0,Monday,0,0
us,USD,CAD,web,266.8,266.8,5.02,False,False,0.252,enhanced,367,0.939,0,0.176,0,0,0.0,18.0,Monday,0,0
ca,CAD,EUR,mobile,71.27,52.74,3.28,False,False,0.126,low,615,0.515,0,0.355,0,0,0.0,18.0,Friday,0,0
us,USD,INR,mobile,49.44,49.44,1.05,False,False,0.406,standard,263,0.522,0,0.223,0,0,0.0,2.0,Tuesday,0,0
us,USD,INR,atm,76.56,76.56,3.11,False,True,0.354,enhanced,257,0.894,0,0.257,0,0,0.0,18.0,Thursday,0,0
us,USD,INR,mobile,50.1,50.1,1.98,False,False,0.249,standard,1018,0.934,0,0.087,0,0,0.0,12.0,Thursday,0,0
us,USD,EUR,web,574.8,574.8,9.12,True,False,0.294,enhanced,367,0.789,0,0.176,0,0,0.0,17.0,Saturday,1,0
us,USD,EUR,web,336.73,336.73,5.56,False,False,0.292,enhanced,367,0.939,0,0.176,0,0,0.0,19.0,Monday,0,0
us,USD,INR,web,110.58,110.58,3.45,False,False,0.132,standard,147,0.551,0,0.391,0,0,0.0,13.0,Wednesday,0,0
us,USD,INR,web,101.23,101.23,2.48,False,False,0.912,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Sunday,1,0
uk,GBP,USD,mobile,600.16,750.19,9.32,False,False,0.279,standard,4,0.892,0,0.407,0,0,0.0,6.0,Friday,0,0
us,USD,PHP,mobile,166.09,166.09,4.54,False,False,0.979,standard,147,0.551,0,0.391,0,0,0.1,6.0,Thursday,0,0
us,USD,NGN,mobile,388.58,388.58,5.99,False,False,0.627,standard,147,0.551,0,0.391,0,0,0.25,22.0,Wednesday,0,0
us,USD,PHP,mobile,302.05,302.05,5.9,False,False,0.362,standard,263,0.522,0,0.223,0,0,0.1,4.0,Sunday,1,0
uk,GBP,CAD,atm,178.89,223.61,3.44,True,False,0.102,standard,4,0.742,0,0.407,0,0,0.0,12.0,Wednesday,0,0
uk,GBP,CAD,web,340.13,425.16,6.38,True,False,0.627,standard,684,0.683,0,0.241,0,0,0.0,11.0,Monday,0,0
us,USD,NGN,mobile,75.25,75.25,2.35,False,False,0.108,standard,298,0.336,0,0.166,0,0,0.25,2.0,Tuesday,0,0
us,USD,GBP,mobile,114.63,114.63,2.18,False,False,0.501,standard,298,0.336,0,0.166,0,0,0.0,10.0,Tuesday,0,0
us,USD,GBP,web,387.82,387.82,6.77,True,False,0.297,standard,147,0.401,0,0.391,0,0,0.0,19.0,Sunday,1,0
us,USD,USD,mobile,447.45,447.45,7.59,False,False,0.124,enhanced,257,0.894,0,0.257,0,1,0.0,4.0,Monday,0,0
us,USD,CNY,web,562.16,562.16,9.11,False,False,0.203,standard,263,0.522,0,0.223,0,0,0.0,12.0,Saturday,1,0
uk,GBP,CNY,web,167.74,209.67,2.65,False,False,0.166,standard,4,0.892,0,0.407,0,0,0.0,6.0,Sunday,1,0
us,USD,CAD,web,70.46,70.46,2.42,False,False,0.166,standard,147,0.551,0,0.391,0,0,0.0,22.0,Wednesday,0,0
uk,GBP,INR,web,199.54,249.42,4.65,False,False,0.231,standard,4,0.892,0,0.407,0,0,0.0,15.0,Friday,0,0
uk,GBP,EUR,mobile,157.11,196.39,3.82,False,True,0.517,standard,718,0.953,0,0.169,0,0,0.05,1.0,Saturday,1,0
uk,GBP,USD,web,-121.52,151.9,9999.99,False,False,1.2,standard,4,-0.1,0,0.407,-1,1,0.0,20.0,Sunday,1,1
us,USD,NGN,web,231.09,231.09,3.69,False,False,0.405,enhanced,367,0.939,0,0.176,0,0,0.25,14.0,Friday,0,0
us,USD,CNY,mobile,92.38,92.38,2.24,False,False,0.269,standard,1016,0.944,0,0.247,0,1,0.0,22.0,Tuesday,0,0
uk,GBP,GBP,mobile,-60.45,75.56,9999.99,False,False,1.2,standard,718,-0.1,0,0.169,-1,0,0.0,9.0,Sunday,1,0
us,USD,CNY,mobile,187.72,187.72,3.2,False,False,0.592,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Tuesday,0,0
us,USD,GBP,mobile,311.27,311.27,5.91,False,False,0.24,enhanced,257,0.894,0,0.257,0,0,0.0,5.0,Saturday,1,0
uk,GBP,MXN,mobile,40.95,51.19,1.66,False,False,0.216,standard,4,0.892,0,0.407,0,0,0.0,3.0,Saturday,1,1
uk,GBP,NGN,web,371.49,464.37,6.89,False,False,0.387,standard,4,0.892,0,0.407,0,0,0.22,20.0,Tuesday,0,1
uk,GBP,USD,mobile,101.27,126.58,2.55,False,False,0.148,standard,718,0.953,0,0.169,0,1,0.0,5.0,Wednesday,0,0
ca,CAD,USD,mobile,1927.47,1426.32,30.45,False,False,0.407,low,824,0.607,0,0.282,0,0,0.0,22.0,Monday,0,0
us,USD,GBP,web,180.5,180.5,2.58,False,False,0.198,standard,298,0.336,0,0.166,0,0,0.0,4.0,Monday,0,0
ca,CAD,EUR,web,229.86,170.1,4.65,False,False,0.47,low,615,0.515,0,0.355,0,0,0.0,19.0,Monday,0,0
us,USD,PHP,web,87.3,87.3,2.43,False,True,0.292,enhanced,661,0.92,0,0.259,0,0,0.1,18.0,Wednesday,0,0
us,USD,GBP,mobile,9997.78,9997.78,151.46,False,False,0.125,standard,638,0.839,0,0.244,0,0,0.0,5.0,Thursday,0,0
uk,GBP,PHP,mobile,500.6,625.75,8.66,False,False,0.162,standard,4,0.892,0,0.407,0,0,0.0,4.0,Saturday,1,0
us,USD,NGN,mobile,498.11,498.11,8.3,False,False,0.436,standard,263,0.522,0,0.223,0,0,0.25,7.0,Thursday,0,0
us,USD,MXN,mobile,86.49,86.49,1.56,False,False,0.518,standard,298,0.336,0,0.166,0,0,0.2,20.0,Saturday,1,0
us,USD,GBP,web,165.17,165.17,4.07,False,False,0.095,standard,263,0.522,0,0.223,0,0,0.0,17.0,Friday,0,0
us,USD,CNY,web,82.42,82.42,2.33,False,False,0.666,standard,263,0.522,0,0.223,0,0,0.0,15.0,Friday,0,0
us,USD,PHP,mobile,359.39,359.39,6.13,False,False,0.37,enhanced,257,0.894,0,0.257,0,0,0.1,4.0,Wednesday,0,0
ca,CAD,GBP,mobile,72.79,53.86,1.7,False,False,0.045,low,214,0.596,0,0.233,0,0,0.0,4.0,Saturday,1,0
us,USD,USD,mobile,965.17,410.21,111.2,False,True,0.238,unknown,1018,0.69,0,0.087,0,0,0.0,12.0,Monday,0,0
us,USD,CNY,mobile,289.22,289.22,5.29,True,False,0.674,enhanced,257,0.744,0,0.257,0,0,0.0,15.0,Thursday,0,0
us,USD,CAD,web,9996.69,9996.69,151.17,False,True,0.547,standard,1018,0.934,0,0.087,0,0,0.0,15.0,Monday,0,0
us,USD,USD,unknown,420.69,420.69,7.57,False,False,0.149,standard,263,0.522,0,0.223,0,0,0.0,23.0,Saturday,1,0
ca,CAD,CNY,mobile,332.56,246.1,5.37,False,False,0.533,low,615,0.515,0,0.355,0,0,0.0,20.0,Saturday,1,0
us,USD,EUR,mobile,122.7,122.7,2.4,False,False,0.223,enhanced,257,0.894,0,0.257,0,0,0.0,12.0,Thursday,0,0
us,USD,PHP,mobile,267.7,267.7,5.85,True,True,0.543,standard,298,0.186,0,0.166,0,0,0.1,14.0,Monday,0,0
us,USD,INR,web,137.53,137.53,2.98,False,False,0.441,standard,34,0.427,0,0.068,0,0,0.0,23.0,Thursday,0,0
us,USD,PHP,web,270.94,270.94,4.87,False,False,0.173,enhanced,257,0.894,0,0.257,0,0,0.1,6.0,Thursday,0,0
ca,CAD,USD,mobile,65.52,48.48,1.94,False,False,0.622,standard,725,0.824,0,0.212,0,0,0.0,22.0,Monday,0,0
uk,GBP,PHP,mobile,99.81,124.76,2.74,False,True,0.583,standard,4,0.892,0,0.407,0,1,0.0,19.0,Saturday,1,0
us,USD,GBP,mobile,112.93,112.93,2.16,False,False,0.31,enhanced,257,0.894,0,0.257,0,0,0.0,17.0,Friday,0,0
us,USD,CNY,web,49.29,49.29,1.76,False,False,0.27,standard,263,0.522,0,0.223,0,0,0.0,9.0,Thursday,0,0
uk,GBP,USD,mobile,273.87,342.34,5.16,False,False,0.512,standard,4,0.892,0,0.407,0,0,0.0,23.0,Saturday,1,0
us,USD,CNY,mobile,205.46,205.46,3.67,False,False,0.195,enhanced,367,0.939,0,0.176,0,0,0.0,13.0,Sunday,1,0
us,USD,INR,mobile,395.58,395.58,6.71,False,False,0.117,standard,1018,0.934,0,0.087,0,0,0.0,20.0,Friday,0,0
ca,CAD,MXN,mobile,65.47,48.45,1.71,False,True,0.628,standard,947,0.625,0,0.268,0,0,0.0,10.0,Monday,0,0
us,USD,INR,mobile,57.02,57.02,3.38,False,False,0.309,standard,147,0.551,0,0.391,0,0,0.0,3.0,Wednesday,0,0
us,USD,GBP,mobile,172.2,410.21,111.2,False,False,0.217,unknown,263,0.69,0,0.223,0,0,0.0,15.0,Wednesday,0,0
us,USD,CNY,mobile,473.21,473.21,-1.0,False,False,1.2,standard,263,-0.1,0,0.223,-1,0,0.0,11.0,Thursday,0,0
us,USD,GBP,atm,288.07,288.07,5.04,False,False,0.246,standard,1016,0.944,0,0.247,0,0,0.0,8.0,Thursday,0,0
us,USD,EUR,mobile,96.54,96.54,2.16,False,False,1.0,standard,298,0.336,0,0.166,0,0,0.0,20.0,Thursday,0,0
uk,GBP,EUR,web,313.53,391.91,7.0,False,False,0.182,standard,4,0.892,0,0.407,0,0,0.05,22.0,Friday,0,0
us,USD,CAD,atm,9991.78,9991.78,150.79,False,False,0.147,standard,298,0.336,0,0.166,0,0,0.0,18.0,Saturday,1,0
us,USD,EUR,web,1031.19,1031.19,17.35,False,False,0.364,standard,298,0.336,0,0.166,0,0,0.0,17.0,Saturday,1,0
us,USD,NGN,web,220.75,220.75,3.76,False,False,0.416,enhanced,367,0.939,0,0.176,0,0,0.25,16.0,Sunday,1,0
us,USD,NGN,mobile,289.14,289.14,5.3,False,False,0.257,standard,1018,0.934,0,0.087,0,0,0.25,10.0,Friday,0,0
us,USD,USD,mobile,124.38,124.38,2.13,False,False,0.482,enhanced,257,0.894,0,0.257,0,1,0.0,7.0,Monday,0,0
us,USD,PHP,mobile,261.74,261.74,4.87,False,False,0.338,standard,263,0.522,0,0.223,0,0,0.1,21.0,Sunday,1,0
ca,CAD,USD,mobile,327.24,242.16,6.26,False,False,0.482,standard,1041,0.867,0,0.245,0,0,0.0,11.0,Sunday,1,0
uk,GBP,PHP,mobile,133.94,167.43,3.43,False,False,0.697,standard,4,0.892,0,0.407,0,0,0.0,21.0,Wednesday,0,0
us,USD,GBP,mobile,109.75,109.75,3.17,False,False,0.217,standard,298,0.336,0,0.166,0,0,0.0,6.0,Monday,0,0
uk,GBP,PHP,mobile,156.39,195.49,3.17,False,False,0.265,standard,684,0.833,0,0.241,0,0,0.0,19.0,Monday,0,0
us,USD,PHP,atm,145.88,145.88,3.57,False,False,0.615,enhanced,367,0.939,0,0.176,0,0,0.1,11.0,Tuesday,0,0
uk,GBP,INR,web,64.19,80.23,2.05,False,False,0.917,standard,4,0.892,0,0.407,0,0,0.0,14.0,Tuesday,0,0
uk,GBP,CNY,mobile,87.08,108.85,2.97,False,False,0.223,standard,718,0.953,0,0.169,0,0,0.0,0.0,Friday,0,0
uk,GBP,CNY,atm,1636.89,2046.11,25.01,False,True,0.228,standard,4,0.892,0,0.407,0,0,0.0,4.0,Monday,0,1
us,USD,PHP,web,62.33,62.33,1.48,False,False,0.301,standard,298,0.336,0,0.166,0,0,0.1,4.0,Thursday,0,0
ca,CAD,CAD,mobile,49.0,36.26,1.72,False,False,0.463,low,615,0.515,0,0.355,0,0,0.0,21.0,Friday,0,1
us,USD,CAD,mobile,514.55,514.55,9.27,False,False,0.971,standard,263,0.522,0,0.223,0,0,0.0,12.0,Tuesday,0,0
unknown,USD,USD,mobile,64.19,64.19,2.39,False,False,0.139,standard,298,0.336,0,0.166,0,0,0.0,19.0,Saturday,1,0
us,USD,EUR,mobile,296.89,296.89,5.01,False,True,0.382,standard,147,0.551,0,0.391,0,0,0.0,4.0,Thursday,0,0
us,USD,USD,mobile,437.21,437.21,7.69,False,False,0.299,standard,147,0.551,0,0.391,0,0,0.0,10.0,Tuesday,0,0
us,USD,EUR,web,165.25,165.25,3.8,True,False,0.154,enhanced,257,0.744,0,0.257,0,0,0.0,2.0,Sunday,1,0
us,USD,INR,atm,192.57,192.57,3.55,False,False,0.815,standard,147,0.551,0,0.391,0,0,0.0,8.0,Wednesday,0,0
us,USD,USD,mobile,119.93,119.93,3.76,False,False,0.304,standard,263,0.522,0,0.223,0,0,0.0,12.0,Friday,0,0
us,USD,CAD,mobile,134.25,134.25,3.1,False,False,0.969,enhanced,367,0.939,0,0.176,0,0,0.0,15.0,Tuesday,0,0
ca,CAD,CNY,atm,32.2,23.83,2.06,False,False,0.058,standard,947,0.625,0,0.268,0,0,0.0,15.0,Friday,0,0
us,USD,USD,mobile,90.74,90.74,2.16,False,False,0.401,standard,298,0.336,0,0.166,0,0,0.0,13.0,Sunday,1,0
us,USD,CNY,web,711.47,711.47,12.03,False,False,0.403,standard,1018,0.934,0,0.087,0,0,0.0,0.0,Tuesday,0,0
us,USD,GBP,web,63.7,63.7,-1.0,False,True,1.2,standard,1016,-0.1,0,0.247,-1,0,0.0,11.0,Friday,0,0
us,USD,USD,mobile,87.44,87.44,1.72,False,False,0.367,standard,1018,0.934,0,0.087,0,0,0.0,4.0,Tuesday,0,0
uk,GBP,USD,mobile,239.91,299.89,4.96,True,False,0.111,standard,4,0.742,0,0.407,0,0,0.0,19.0,Friday,0,0
us,USD,USD,web,56.07,56.07,2.2,False,False,0.281,low,616,0.702,0,0.361,0,0,0.0,3.0,Tuesday,0,0
us,USD,USD,mobile,60.4,60.4,2.15,False,True,0.463,enhanced,367,0.939,0,0.176,0,0,0.0,2.0,Wednesday,0,0
us,USD,INR,mobile,229.55,229.55,4.55,True,False,0.47,standard,147,0.401,0,0.391,0,0,0.0,23.0,Tuesday,0,0
us,USD,NGN,web,274.22,274.22,5.34,False,False,0.259,standard,263,0.522,0,0.223,0,0,0.25,5.0,Friday,0,0
uk,GBP,CAD,mobile,105.32,131.65,2.86,False,True,0.376,standard,4,0.892,0,0.407,0,0,0.0,1.0,Saturday,1,0
uk,GBP,MXN,web,458.16,572.7,8.13,False,False,0.331,standard,4,0.892,0,0.407,0,0,0.0,19.0,Wednesday,0,0
us,USD,GBP,web,134.3,134.3,3.08,True,False,0.426,standard,263,0.372,0,0.223,0,0,0.0,22.0,Sunday,1,0
us,USD,GBP,mobile,629.66,629.66,9.97,False,False,0.513,standard,298,0.336,0,0.166,0,0,0.0,9.0,Monday,0,0
us,USD,PHP,mobile,448.67,448.67,7.63,False,False,0.43,standard,1016,0.944,0,0.247,0,0,0.1,23.0,Friday,0,0
us,USD,NGN,atm,160.62,160.62,3.82,False,False,0.496,standard,263,0.522,0,0.223,0,0,0.25,5.0,Thursday,0,0
us,USD,PHP,web,239.18,239.18,4.39,False,False,0.23,standard,638,0.839,0,0.244,0,0,0.1,5.0,Sunday,1,0
us,USD,USD,mobile,-94.08,94.08,9999.99,False,False,1.2,enhanced,257,-0.1,0,0.257,-1,0,0.0,10.0,Sunday,1,0
us,USD,PHP,mobile,623.19,623.19,10.25,False,False,0.496,enhanced,257,0.894,0,0.257,0,0,0.1,10.0,Saturday,1,0
us,USD,EUR,mobile,125.5,125.5,2.36,False,False,0.143,standard,263,0.522,0,0.223,0,0,0.0,11.0,Monday,0,0
us,USD,CAD,mobile,158.61,158.61,3.2,False,False,0.456,standard,147,0.551,0,0.391,0,1,0.0,1.0,Monday,0,0
us,USD,INR,mobile,364.56,364.56,6.19,False,False,0.114,standard,1016,0.944,0,0.247,8,8,0.0,21.0,Friday,0,0
uk,GBP,INR,mobile,205.2,256.5,4.04,False,False,0.321,standard,4,0.892,0,0.407,0,0,0.0,16.0,Saturday,1,0
ca,CAD,NGN,atm,163.4,120.91,3.32,False,False,0.065,standard,947,0.625,0,0.268,0,0,0.0,10.0,Friday,0,0
uk,GBP,INR,mobile,324.84,406.04,5.89,False,False,0.191,standard,4,0.892,0,0.407,0,0,0.0,21.0,Monday,0,0
us,USD,CAD,mobile,62.8,410.21,111.2,False,False,0.57,unknown,263,0.69,0,0.223,0,0,0.0,7.0,Tuesday,0,0
us,USD,USD,mobile,143.5,143.5,2.88,False,False,0.273,enhanced,367,0.939,0,0.176,0,0,0.0,10.0,Tuesday,0,0
us,USD,EUR,web,104.16,104.16,2.6,False,False,0.156,enhanced,367,0.939,0,0.176,0,1,0.0,14.0,Monday,0,0
us,USD,PHP,web,52.2,52.2,2.09,False,False,0.423,standard,263,0.522,0,0.223,0,0,0.1,2.0,Wednesday,0,0
uk,GBP,GBP,web,305.17,381.46,5.88,False,True,0.231,standard,4,0.892,0,0.407,0,0,0.0,15.0,Tuesday,0,0
us,USD,CNY,mobile,59.3,59.3,1.25,False,True,0.22,standard,1016,0.944,0,0.247,0,0,0.0,21.0,Sunday,1,0
uk,GBP,CAD,web,720.04,900.06,11.41,False,False,0.315,standard,4,0.892,0,0.407,0,0,0.0,16.0,Saturday,1,1
ca,CAD,NGN,atm,195.67,144.8,3.32,False,False,0.525,standard,1035,0.497,0,0.236,0,1,0.0,6.0,Friday,0,0
ca,CAD,USD,web,199.69,147.77,3.57,False,False,0.343,standard,947,0.625,0,0.268,0,0,0.0,9.0,Monday,0,0
us,USD,INR,web,138.1,138.1,3.41,False,False,0.183,standard,298,0.336,0,0.166,0,0,0.0,1.0,Saturday,1,0
uk,GBP,MXN,mobile,152.23,190.29,3.8,False,False,0.834,standard,4,0.892,0,0.407,0,0,0.0,23.0,Thursday,0,0
uk,GBP,MXN,mobile,449.29,410.21,111.2,False,False,0.327,unknown,4,0.69,0,0.407,0,0,0.0,13.0,Thursday,0,0
us,USD,GBP,mobile,160.95,160.95,3.6,False,False,0.349,standard,1018,0.934,0,0.087,0,0,0.0,8.0,Thursday,0,0
uk,GBP,INR,web,67.24,84.05,2.48,False,False,0.227,standard,4,0.892,0,0.407,0,0,0.0,3.0,Monday,0,0
us,USD,PHP,mobile,9996.27,9996.27,150.29,False,False,0.09,standard,147,0.551,0,0.391,0,0,0.1,8.0,Monday,0,0
us,USD,PHP,mobile,85.39,85.39,2.21,False,True,0.408,standard,298,0.336,0,0.166,0,0,0.1,22.0,Sunday,1,0
us,USD,EUR,mobile,796.83,796.83,13.36,False,True,0.336,standard,263,0.522,0,0.223,0,0,0.0,14.0,Friday,0,0
us,USD,CNY,mobile,136.11,136.11,3.9,False,False,0.538,standard,263,0.522,0,0.223,0,0,0.0,13.0,Tuesday,0,0
ca,CAD,USD,web,88.21,65.27,1.63,False,False,0.148,low,824,0.607,0,0.282,0,0,0.0,1.0,Tuesday,0,0
us,USD,CAD,mobile,113.1,113.1,3.78,False,False,0.267,enhanced,367,0.939,0,0.176,0,0,0.0,4.0,Sunday,1,0
us,USD,CNY,mobile,40.29,40.29,2.45,False,False,0.243,standard,1016,0.944,0,0.247,0,0,0.0,23.0,Sunday,1,0
us,USD,INR,mobile,101.31,101.31,2.13,False,False,0.361,enhanced,257,0.894,0,0.257,0,0,0.0,19.0,Wednesday,0,0
us,USD,NGN,web,60.11,60.11,2.23,False,False,0.095,standard,1018,0.934,0,0.087,0,0,0.25,22.0,Thursday,0,1
uk,GBP,MXN,mobile,45.62,57.03,1.82,False,False,0.554,standard,718,0.953,0,0.169,0,0,0.0,9.0,Wednesday,0,0
uk,GBP,PHP,mobile,108.27,135.33,1.94,False,False,0.563,standard,4,0.892,0,0.407,0,0,0.0,16.0,Friday,0,0
us,USD,USD,web,173.96,173.96,3.79,False,False,0.138,enhanced,367,0.939,0,0.176,0,0,0.0,10.0,Thursday,0,0
us,USD,CAD,mobile,58.94,58.94,1.48,False,True,0.456,standard,1089,0.864,1,0.366,7,7,0.0,13.0,Wednesday,0,0
us,USD,USD,mobile,136.49,136.49,2.6,False,False,0.144,standard,263,0.522,0,0.223,0,0,0.0,2.0,Thursday,0,0
us,USD,CAD,mobile,111.44,111.44,1.46,False,False,0.239,standard,1089,0.864,1,0.366,0,0,0.0,0.0,Wednesday,0,0
us,USD,USD,atm,100.26,100.26,2.66,False,False,0.198,standard,147,0.551,0,0.391,0,1,0.0,20.0,Tuesday,0,0
us,USD,GBP,mobile,19.15,19.15,1.66,False,False,0.073,standard,263,0.522,0,0.223,0,0,0.0,2.0,Friday,0,0
us,USD,EUR,web,217.04,217.04,4.94,False,False,0.433,standard,263,0.522,0,0.223,0,0,0.0,1.0,Tuesday,0,0
uk,GBP,USD,atm,105.41,131.76,3.35,False,False,0.26,standard,4,0.892,0,0.407,0,0,0.0,12.0,Wednesday,0,0
ca,CAD,CAD,mobile,118.31,87.55,3.2,False,False,0.177,standard,947,0.625,0,0.268,0,0,0.0,10.0,Friday,0,0
us,USD,CNY,mobile,117.41,117.41,2.71,True,False,0.085,standard,1018,0.784,0,0.087,0,0,0.0,22.0,Friday,0,0
uk,GBP,CAD,web,66.63,83.29,2.14,False,False,0.213,standard,4,0.892,0,0.407,0,0,0.0,13.0,Saturday,1,0
us,USD,USD,mobile,385.06,385.06,5.68,False,True,0.342,standard,147,0.551,0,0.391,0,0,0.0,16.0,Thursday,0,0
us,USD,CNY,mobile,94.82,94.82,1.94,False,False,0.376,enhanced,367,0.939,0,0.176,0,0,0.0,10.0,Saturday,1,0
us,USD,PHP,mobile,9993.4,9993.4,150.43,False,False,0.205,standard,298,0.336,0,0.166,0,0,0.1,11.0,Friday,0,0
us,USD,INR,mobile,174.79,174.79,3.1,False,False,0.886,standard,298,0.336,0,0.166,0,0,0.0,0.0,Wednesday,0,0
uk,GBP,USD,mobile,39.37,49.21,0.85,False,False,0.196,standard,4,0.892,0,0.407,0,0,0.0,17.0,Sunday,1,0
